http://www.chinanews.com/cj/2023/07-13/10042450.shtml,7-13 20:58,华为出手了！公布专利许可费率，涉及5G手机,财经
http://www.chinanews.com/ll/2023/07-13/10042511.shtml,7-13 20:58,人民论坛网评｜“千万工程”彰显人民至上理念,理论
http://www.chinanews.com/cj/2023/07-13/10042506.shtml,7-13 20:56,防范化解地方债风险不可松懈,财经
http://www.chinanews.com/cj/2023/07-13/10042501.shtml,7-13 20:53,上海银保监局：2023年5月末辖内普惠贷款余额首破万亿元人民币,财经
http://www.chinanews.com/gn/2023/07-13/10042507.shtml,7-13 20:52,【大国新村：沿着总书记的足迹】河北黄骅：盐碱地变成大粮仓,时政
http://www.chinanews.com/sh/2023/07-13/10042487.shtml,7-13 20:52,浙江临海为公益课堂搭“侨” “爱心托班”丰富暑期生活,社会
http://www.chinanews.com/cj/2023/07-13/10042483.shtml,7-13 20:51,青海发布“十不准”：维护旅游市场价格秩序,财经
http://www.chinanews.com/cj/2023/07-13/10042482.shtml,7-13 20:51,云南勐绿高速公路坡脚隧道双幅贯通,财经
http://www.chinanews.com/sh/2023/07-13/10042481.shtml,7-13 20:50,“移动CT远程智能专家影像会诊”助高原地区民众足不出县获精准诊断,社会
http://www.chinanews.com/cj/2023/07-13/10042478.shtml,7-13 20:49,白鹤滩水电站16台百万千瓦机组首次全开并网运行,财经
http://www.chinanews.com/gn/2023/07-13/10042451.shtml,7-13 20:49,林毅夫谈“脱钩断链”“去风险”：杀敌一千，自损至少一千,时政
http://www.chinanews.com/cj/2023/07-13/10042477.shtml,7-13 20:48,广西梧州综合保税区完成首票药食同源进口货物保税仓储业务,财经
http://www.chinanews.com/gn/2023/07-13/10042447.shtml,7-13 20:46,专访林毅夫：“一带一路”倡议为世界提供“稳定的锚”,时政
http://www.chinanews.com/ll/2023/07-13/10042502.shtml,7-13 20:46,【理响中国】高质量发展是新时代中国经济发展的鲜明主题,理论
http://www.chinanews.com/ll/2023/07-13/10042500.shtml,7-13 20:39,求是网评论员：以新气象新作为推动高质量发展取得新成效,理论
http://www.chinanews.com/gn/2023/07-13/10042461.shtml,7-13 20:39,专访马凯硕：美欧能从“一带一路”倡议中学到什么？,时政
http://www.chinanews.com/cj/2023/07-13/10042476.shtml,7-13 20:37,新疆南部盐碱水成功养出南美白对虾 已上市销售,财经
http://www.chinanews.com/cj/2023/07-13/10042456.shtml,7-13 20:36,（经济观察）上半年中国外贸数据凸显五大亮点,财经
http://www.chinanews.com/gn/2023/07-13/10042453.shtml,7-13 20:33,嗦粉观鼓逛夜市 台青感受壮乡风情,时政
http://www.chinanews.com/hr/2023/07-13/10042452.shtml,7-13 20:33,海外华裔青少年中原寻根：唱黄河曲 制非遗香 学少林拳,华人
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964635.shtml,7-13 20:33,中俄边境水域联合增殖放流34万尾鲟鳇鱼苗,视频
http://www.chinanews.com/ga/shipin/cns/2023/07-13/news964634.shtml,7-13 20:32,张骏：中资金融机构是香港长期繁荣不可或缺的一环,视频
http://www.chinanews.com/cj/2023/07-13/10042455.shtml,7-13 20:32,商务部：中国与尼加拉瓜力争7月底前完成自贸协定谈判,财经
http://www.chinanews.com/cj/2023/07-13/10042458.shtml,7-13 20:31,报告称二季度武汉办公楼空置率回落至近三年低位,财经
http://www.chinanews.com/gn/2023/07-13/10042454.shtml,7-13 20:30,重庆首个自主研发大语言模型产品发布,时政
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964633.shtml,7-13 20:30,仲夏时节  “高原蓝宝石”青海湖美景引全国游客打卡,视频
http://www.chinanews.com/sh/2023/07-13/10042479.shtml,7-13 20:29,县里办了诗词大会 冠军小学生的奖品是活鸡活鸭,社会
http://www.chinanews.com/dwq/2023/07-13/10042457.shtml,7-13 20:29,香港将改造部分隔离设施转为培训用途,湾区
http://www.chinanews.com/gn/2023/07-13/10042460.shtml,7-13 20:29,原银监会副主席蔡鄂生受审 一审被控“非法收受财物逾5亿元”,时政
http://www.chinanews.com/gn/2023/07-13/10042443.shtml,7-13 20:28,“第四期中华文化国际青年研习项目”开幕,时政
http://www.chinanews.com/sh/2023/07-13/10042442.shtml,7-13 20:28,两人被困海拔5000米无人区 青海玉树警方历时39小时紧急救援,社会
http://www.chinanews.com/sh/2023/07-13/10042441.shtml,7-13 20:28,“国际纺都”以外调外 “洋娘舅”巧解千家结,社会
http://www.chinanews.com/cj/2023/07-13/10042440.shtml,7-13 20:27,青海首例生鲜空运起运 开辟省内生鲜流通空运渠道,财经
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964632.shtml,7-13 20:26,山东枣庄：台儿庄节制闸开闸泄洪 京杭运河山东枣庄段禁航,视频
http://www.chinanews.com/gj/2023/07-13/10042474.shtml,7-13 20:26,印度总理莫迪抵达法国 将与法总统马克龙共进晚餐,国际
http://www.chinanews.com/cj/shipin/cns-d/2023/07-13/news964630.shtml,7-13 20:23,每年可发2.92亿度电 国内最大电化学储能电站全容量并网投运,视频
http://www.chinanews.com/gj/shipin/cns-d/2023/07-13/news964631.shtml,7-13 20:22,泰国国会总理选举投票未果 将择期再选,视频
http://www.chinanews.com/gn/2023/07-13/10042446.shtml,7-13 20:22,中华人民共和国文化和旅游部2022年文化和旅游发展统计公报,时政
http://www.chinanews.com/yl/shipin/cns-d/2023/07-13/news964629.shtml,7-13 20:22,现代舞诗剧《诗忆东坡》探索中国诗意精神的当代呈现,视频
http://www.chinanews.com/gn/2023/07-13/10042445.shtml,7-13 20:19,东西问丨丘昌仁：“龙狮运动”为何会风靡印尼？,时政
http://www.chinanews.com/gn/shipin/cns/2023/07-13/news964628.shtml,7-13 20:19,2023中国新媒体大会国际传播论坛发布《马栏山倡议》,视频
http://www.chinanews.com/cj/shipin/cns-d/2023/07-13/news964626.shtml,7-13 20:18,商务部回应日本限制出口半导体制造设备新规定：望日方遵守国际经贸规则,视频
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964627.shtml,7-13 20:18,蹇兴超：可建立人才培训机制 与东盟国家共同培育智能领域创新人才,视频
http://www.chinanews.com/ty/shipin/cns-d/2023/07-13/news964625.shtml,7-13 20:16,全国“十四冬”首场比赛开赛,视频
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964624.shtml,7-13 20:15,“京津冀最美湿地”衡水湖：入伏荷盛放 鹭鸟舞翩跹,视频
http://www.chinanews.com/gn/shipin/cns/2023/07-13/news964623.shtml,7-13 20:13,【“一带一路”10周年·访谈】专访马凯硕：美欧能从“一带一路”倡议中学到什么？,视频
http://www.chinanews.com/gn/2023/07-13/10042463.shtml,7-13 20:11,《习近平著作选读》学习笔记：良好的生态环境是最普惠的民生福祉,时政
http://www.chinanews.com/gn/2023/07-13/10042462.shtml,7-13 20:07,阔步迈向网络强国｜推动构建互联网治理体系 习近平提出中国主张,时政
http://www.chinanews.com/gn/2023/07-13/10042444.shtml,7-13 20:06,东西问·镇馆之宝丨田河：为什么说《仪礼》简“简”述华夏交流往事？,时政
http://www.chinanews.com/sh/2023/07-13/10042448.shtml,7-13 19:58,民航官方通报镇江一飞机坠落泥地,社会
http://www.chinanews.com/gn/2023/07-13/10042439.shtml,7-13 19:47,全国大法官研讨班：张军强调以审判工作现代化服务保障中国式现代化,时政
http://www.chinanews.com/cj/2023/07-13/10042438.shtml,7-13 19:42,西藏拉萨市市场主体达167165户,财经
http://www.chinanews.com/cj/2023/07-13/10042436.shtml,7-13 19:42,全国外卖行业首份平台企业集体合同落地“饿了么”,财经
http://www.chinanews.com/tp/2023/07-13/10042402.shtml,7-13 19:36,探访贵州大方奢香博物馆,图片
http://www.chinanews.com/gj/shipin/cns-d/2023/07-13/news964622.shtml,7-13 19:36,美国将推进向土耳其出售F-16战机,视频
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964621.shtml,7-13 19:35,能泡茶会书法 福建提线木偶杂耍展指间绝技,视频
http://www.chinanews.com/cul/2023/07-13/10042432.shtml,7-13 19:35,“高二适书学文脉研究展”启幕 欲扬“兰亭论辩”学术风尚,文化
http://www.chinanews.com/sh/2023/07-13/10042429.shtml,7-13 19:33,浙江省宁波市退役军人创新学院成立 助力创业创新,社会
http://www.chinanews.com/cj/2023/07-13/10042426.shtml,7-13 19:32,青海投入45.19亿民政事业经费保障民生,财经
http://www.chinanews.com/gj/shipin/cns-d/2023/07-13/news964619.shtml,7-13 19:32,北约峰会闭幕 英美官员称乌克兰应对西方国家表达更多“感激”,视频
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964620.shtml,7-13 19:31,重庆大熊猫“营业两小时” 游客顶高温围观,视频
http://www.chinanews.com/cj/2023/07-13/10042425.shtml,7-13 19:31,兰州七里河深挖“百合资源”促旅游 邀客沉浸式体验秀美风光,财经
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964618.shtml,7-13 19:31,江西：小蛇进书店“纳凉”  消防处置放生,视频
http://www.chinanews.com/hr/2023/07-13/10042424.shtml,7-13 19:30,通讯：一位喜欢沉浸式学习的海外华裔学生,华人
http://www.chinanews.com/sh/shipin/cns/2023/07-13/news964617.shtml,7-13 19:29,第十八届中国国际动漫游戏博览会在“热浪”中开幕,视频
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964616.shtml,7-13 19:28,江苏盐城发生轿车撞人事故致2死6伤,视频
http://www.chinanews.com/sh/2023/07-13/10042421.shtml,7-13 19:28,天津自贸法院宣判首起涉知识产权“三合一”刑事案件,社会
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964615.shtml,7-13 19:28,美食美景两不负 重庆市民荷花池畔烫火锅,视频
http://www.chinanews.com/ty/2023/07-13/10042419.shtml,7-13 19:27,浙江金华赛事场馆的“亚运灯”有啥“黑科技”？,体育
http://www.chinanews.com/cj/2023/07-13/10042417.shtml,7-13 19:26,广州税惠政策、税收服务“组合拳”助消费活力持续释放,财经
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964614.shtml,7-13 19:25,下半年北京城市副中心将举办20余项赛事,视频
http://www.chinanews.com/cul/2023/07-13/10042415.shtml,7-13 19:25,粵产舞蹈作品《平湖秋月》亮相第十四届全国舞蹈展演,文化
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964613.shtml,7-13 19:25,同济大学“0001号”本科生录取通知书已送达,视频
http://www.chinanews.com/sh/2023/07-13/10042414.shtml,7-13 19:24,甘肃华亭火龙果“南果北种”：游客爱在“西塬”,社会
http://www.chinanews.com/gn/2023/07-13/10042420.shtml,7-13 19:24,王毅会见越南外长裴青山,时政
http://www.chinanews.com/sh/shipin/cns-d/2023/07-13/news964612.shtml,7-13 19:23,重庆一消防员考上清华硕士研究生：参与过1000余次灭火救援,视频
http://www.chinanews.com/sh/2023/07-13/10042412.shtml,7-13 19:23,云南德宏：警民联手救助野生豹猫幼崽,社会
http://www.chinanews.com/cj/2023/07-13/10042411.shtml,7-13 19:22,第六届中国北方自驾游发展论坛在内蒙古举行,财经
http://www.chinanews.com/gn/2023/07-13/10042413.shtml,7-13 19:21,王毅会见俄罗斯外长拉夫罗夫,时政
http://www.chinanews.com/gj/2023/07-13/10042416.shtml,7-13 19:21,泰国总理选举投票结束 唯一候选人未获足够票数,国际
http://www.chinanews.com/sh/2023/07-14/10043241.shtml,7-14 20:14,“顶流”国宝在北京如何度夏？,社会
http://www.chinanews.com/cj/2023/07-14/10043224.shtml,7-14 20:12,中日两国企业家相聚山东青岛展望合作发展新机遇,财经
http://www.chinanews.com/gn/2023/07-14/10043222.shtml,7-14 20:11,近30位台胞登黄山饱览山川美景,时政
http://www.chinanews.com/sh/2023/07-14/10043221.shtml,7-14 20:10,石家庄“闺阁绣”绣娘：劈线成丝 最细可随水蒸气上下翻飞,社会
http://www.chinanews.com/hr/2023/07-14/10043219.shtml,7-14 20:07,中国驻文莱大使馆发布关于防范电信诈骗的提醒,华人
http://www.chinanews.com/hr/2023/07-14/10043218.shtml,7-14 20:05,驻埃及大使馆提醒中国公民注意高温防暑和消防安全,华人
http://www.chinanews.com/gn/shipin/2023/07-14/news964737.shtml,7-14 20:03,党的二十大精神理论大讲堂 短视频：开辟马克思主义中国化时代化新境界,视频
http://www.chinanews.com/gn/2023/07-14/10043217.shtml,7-14 20:03,通讯：32名台胞盛夏踏访使鹿部落记,时政
http://www.chinanews.com/gj/2023/07-14/10043206.shtml,7-14 20:02,联合国官员：中国在推动可持续发展目标方面担负关键角色,国际
http://www.chinanews.com/gj/2023/07-14/10043204.shtml,7-14 20:02,联合国可持续发展高级别政治论坛能源主题边会在纽约举行,国际
http://www.chinanews.com/gj/2023/07-14/10043163.shtml,7-14 20:01,意大利国家众议院前议长：中欧绿色合作应跳出复杂政治语境,国际
http://www.chinanews.com/life/2023/07-14/10043239.shtml,7-14 20:00,中国内地6月新增报告106例猴痘确诊病例 有何特点？专家解读,生活
http://www.chinanews.com/cul/2023/07-13/10042410.shtml,7-13 19:21,天津音乐学院复排民族歌剧《同心结》礼赞英雄,文化
http://www.chinanews.com/sh/2023/07-13/10042408.shtml,7-13 19:20,游客爬华山云梯踩空跌落 景区：已妥善处理,社会
http://www.chinanews.com/cj/2023/07-13/10042409.shtml,7-13 19:19,1—6月全国办理跨省异地电子缴税超380亿元,财经
http://www.chinanews.com/sh/2023/07-13/10042407.shtml,7-13 19:16,“京津冀最美湿地”衡水湖：入伏荷盛放 鹭鸟舞翩跹,社会
http://www.chinanews.com/cj/2023/07-13/10042406.shtml,7-13 19:14,“陆海空天”立体巡航 天津港解锁“精准探污”密码,财经
http://www.chinanews.com/sh/2023/07-13/10042403.shtml,7-13 19:14,到2025年江苏将建成38个县域肿瘤防治中心,社会
http://www.chinanews.com/gn/2023/07-13/10042401.shtml,7-13 19:12,湖北启动实施科技孵化“沃壤行动”,时政
http://www.chinanews.com/sh/2023/07-13/10042400.shtml,7-13 19:11,甘肃武都：东西协作育桃李 跨越山海共逐梦,社会
http://www.chinanews.com/dwq/2023/07-13/10042398.shtml,7-13 19:10,港中大肝癌疗法研究获成果 将展开二期临床试验,湾区
http://www.chinanews.com/gn/2023/07-13/10042397.shtml,7-13 19:09,“锋刃-2023”国际狙击手射击竞赛：科技应用支撑公正裁评,时政
http://www.chinanews.com/cj/2023/07-13/10042396.shtml,7-13 19:07,中国前六月全社会用电量同比增长5.0%,财经
http://www.chinanews.com/gn/2023/07-13/10042395.shtml,7-13 19:06,台湾6月娱乐费用CPI同比上涨5.77% 创32年来最大涨幅,时政
http://www.chinanews.com/tp/hd2011/2023/07-13/1071912.shtml,7-13 19:05,中国首台大直径双护盾土压组合式盾构机在广州始发,图片
http://www.chinanews.com/cj/2023/07-13/10042405.shtml,7-13 19:05,平安私人银行解答AI时代的教育命题：未来型人才的成长选择,财经
http://www.chinanews.com/dwq/2023/07-13/10042394.shtml,7-13 19:05,香港派出历来最大规模代表团参加成都大运会,湾区
http://www.chinanews.com/dwq/2023/07-14/10043234.shtml,7-14 19:59,综述：香港特区行政立法关系呈现良性互动新气象,湾区
http://www.chinanews.com/gn/shipin/2023/07-14/news964736.shtml,7-14 19:58,【理响中国·青年学习班】微视频丨强国必先强农,视频
http://www.chinanews.com/cj/2023/07-14/10043216.shtml,7-14 19:57,广西抓好“双抢”工作 确保粮食增产丰收,财经
http://www.chinanews.com/gj/2023/07-14/10043227.shtml,7-14 19:56,印度登月“路难行”：月船1号失联，2号失败，3号发射了,国际
http://www.chinanews.com/cj/2023/07-14/10043215.shtml,7-14 19:55,2023年上半年重庆商业市场恢复态势良好,财经
http://www.chinanews.com/cj/2023/07-14/10043214.shtml,7-14 19:54,五省区探讨珠江片区 “江海联动” 加快航运绿色低碳发展,财经
http://www.chinanews.com/cul/2023/07-14/10043213.shtml,7-14 19:51,第七届平遥国际电影展再启“迁徙计划·从文学到影视”,文化
http://www.chinanews.com/cj/2023/07-14/10043212.shtml,7-14 19:50,广西发挥“政金企担”合作机制支持交通物流保通保畅,财经
http://www.chinanews.com/gn/2023/07-14/10043211.shtml,7-14 19:50,原广东省经信委主任赖天生被查 已于多年前退休,时政
http://www.chinanews.com/tp/hd2011/2023/07-14/1071997.shtml,7-14 19:49,印度发射“月船3号”月球探测器,图片
http://www.chinanews.com/cj/2023/07-14/10043205.shtml,7-14 19:48,文旅部：出境团队游平稳有序增长，未发生特、重大安全事故,财经
http://www.chinanews.com/tp/hd2011/2023/07-14/1072007.shtml,7-14 19:47,航拍贵州黔西乌江源百里画廊,图片
http://www.chinanews.com/tp/hd2011/2023/07-14/1072000.shtml,7-14 19:44,（成都大运纪事）打卡成都大运会里的“粉色系”体操比赛训练场,图片
http://www.chinanews.com/cj/2023/07-14/10043201.shtml,7-14 19:40,广东跨境电商进出口额七年增43倍,财经
http://www.chinanews.com/gn/2023/07-14/10043200.shtml,7-14 19:40,周学斌任云南大学党委书记,时政
http://www.chinanews.com/cj/2023/07-14/10043180.shtml,7-14 19:39,云南首份《中国—柬埔寨自贸协定》原产地证书签发,财经
http://www.chinanews.com/cj/2023/07-14/10043179.shtml,7-14 19:36,韩国业界看好韩中“医疗+旅游”产业合作前景,财经
http://www.chinanews.com/gn/2023/07-14/10043178.shtml,7-14 19:35,王毅会见日本外相林芳正,时政
http://www.chinanews.com/gn/2023/07-14/10043174.shtml,7-14 19:33,世界首例！中国科学家成功创制全波段相位匹配晶体,时政
http://www.chinanews.com/cj/2023/07-14/10043246.shtml,7-14 22:11,（“八八战略”观澜）创新改革开放 浙江如何“三箭齐发”谋发展？,财经
http://www.chinanews.com/sh/2023/07-14/10043237.shtml,7-14 22:11,云南警方辗转三省破获特大涉毒案 缴毒73公斤,社会
http://www.chinanews.com/cj/2023/07-14/10043231.shtml,7-14 22:11,央行副行长：中国没有通缩，下半年也不会有通缩风险,财经
http://www.chinanews.com/gn/2023/07-14/10043375.shtml,7-14 22:10,多国驻华使节齐聚哈尔滨共话“一带一路”,时政
http://www.chinanews.com/cj/2023/07-14/10043252.shtml,7-14 22:10,交易商协会召开民营企业融资座谈会,财经
http://www.chinanews.com/dwq/2023/07-14/10043249.shtml,7-14 22:10,香港各项输入人才计划接逾10万宗申请 约六成已获批,湾区
http://www.chinanews.com/sh/2023/07-14/10043248.shtml,7-14 22:09,凉席、喷淋上线 北京动物园开出消夏“凉方”,社会
http://www.chinanews.com/cj/2023/07-14/10043338.shtml,7-14 22:09,宁夏“经济护照”助企业“走南闯北”,财经
http://www.chinanews.com/cul/2023/07-14/10043229.shtml,7-14 22:09,第三届中俄三省州美术交流作品展在黑河启幕,文化
http://www.chinanews.com/cj/2023/07-14/10043339.shtml,7-14 22:08,广西和海南区域联动 加快推进优质科技成果落地东盟,财经
http://www.chinanews.com/sh/2023/07-14/10043175.shtml,7-14 19:31,陕师大17年坚持老教授毛笔手写录取通知书 以笔墨传师情,社会
http://www.chinanews.com/cj/2023/07-14/10043172.shtml,7-14 19:29,“产业+基金”，安徽黄山屯溪为实体经济注入金融“活水”,财经
http://www.chinanews.com/gn/2023/07-14/10043209.shtml,7-14 19:25,教育部体育卫生与艺术教育司原司长王登峰贪污、受贿案一审开庭,时政
http://www.chinanews.com/cj/2023/07-14/10043171.shtml,7-14 19:22,新疆尉犁县：“火红果” 枸杞进入全面采摘期,财经
http://www.chinanews.com/cul/2023/07-14/10043168.shtml,7-14 19:19,广西崇左举办左江花山岩画研讨会 推动宁明花山岩画景区创国家5A级旅游景区,文化
http://www.chinanews.com/ll/2023/07-14/10043208.shtml,7-14 19:17,理论上把握主动是最根本的历史主动,理论
http://www.chinanews.com/sh/shipin/cns-d/2023/07-14/news964735.shtml,7-14 19:17,福建：早稻开镰迎丰收,视频
http://www.chinanews.com/cj/2023/07-14/10043166.shtml,7-14 19:16,山西钢铁行业欲借数字化转型突破困境,财经
http://www.chinanews.com/sh/2023/07-14/10043165.shtml,7-14 19:15,首批心苗计划外籍学员来华“取经” 将在厦门接受心血管专科培训,社会
http://www.chinanews.com/cj/2023/07-14/10043164.shtml,7-14 19:14,Y12F飞机获颁欧盟航空安全局型号合格证,财经
http://www.chinanews.com/gn/2023/07-14/10043188.shtml,7-14 19:13,专访世行前常务副行长冯慧兰：一些针对“一带一路”倡议的批评并非事实,时政
http://www.chinanews.com/cj/2023/07-14/10043203.shtml,7-14 19:12,中经评论：做好“绣花功”，在城市更新中留下记忆,财经
http://www.chinanews.com/gn/2023/07-14/10043391.shtml,7-14 22:08,微视频｜建设网络强国，习近平总书记这样强调,时政
http://www.chinanews.com/cj/2023/07-14/10043340.shtml,7-14 22:08,二季度广州二手住宅成交宗数同比增长超两成,财经
http://www.chinanews.com/dwq/2023/07-14/10043228.shtml,7-14 22:07,粤港澳大湾区（广东）创新创业孵化基地累计引入港澳项目219个,湾区
http://www.chinanews.com/dwq/2023/07-14/10043341.shtml,7-14 22:07,香港特区政府强烈谴责美国国会干涉香港事务,湾区
http://www.chinanews.com/gj/2023/07-14/10043349.shtml,7-14 22:07,国际最新研究：受全球气温升高驱动 制冷需求增加因国家而异,国际
http://www.chinanews.com/gn/2023/07-14/10043351.shtml,7-14 22:06,上海闵行发布23处“统战文化地标”,时政
http://www.chinanews.com/ty/2023/07-14/10043226.shtml,7-14 22:06,西湖亚运观光车全新首发 “水韵潮涌”等三大主题车亮相,体育
http://www.chinanews.com/gn/2023/07-14/10043368.shtml,7-14 22:06,百余台湾学生赴厦门参加金融实习,时政
http://www.chinanews.com/sh/2023/07-14/10043356.shtml,7-14 22:04,重庆万州本轮降雨最强时段已结束 民众齐心协力积极应对,社会
http://www.chinanews.com/gn/2023/07-14/10043333.shtml,7-14 22:03,浙江杭州统一战线：汇聚“新”力量 同心奔共富,时政
http://www.chinanews.com/sh/2023/07-14/10043332.shtml,7-14 22:02,青海：盐湖城少年赴温开启研学之旅,社会
http://www.chinanews.com/ga/shipin/cns-d/2023/07-14/news964760.shtml,7-14 22:02,郑雁雄：中联办为特区依法施政、市民安居乐业服务，当好“超级联络员”,视频
http://www.chinanews.com/dwq/2023/07-14/10043352.shtml,7-14 22:02,香港中企协会组织会员企业赴驻港部队展览中心参观,湾区
http://www.chinanews.com/cj/2023/07-14/10043357.shtml,7-14 22:02,中国农学会葡萄分会第二十七届葡萄学术研讨会在新疆吐鲁番市召开,财经
http://www.chinanews.com/gj/2023/07-14/10043354.shtml,7-14 22:01,国际最新研究发现新的古代亚洲短吻鳄属物种 与扬子鳄亲缘很近,国际
http://www.chinanews.com/cj/2023/07-14/10043372.shtml,7-14 22:01,上海-西宁-果洛代码共享航班开通,财经
http://www.chinanews.com/sh/shipin/cns-d/2023/07-14/news964761.shtml,7-14 22:01,广西柳州：民众防空洞内乘凉避暑,视频
http://www.chinanews.com/cul/2023/07-14/10043378.shtml,7-14 22:01,再次重启！明星云集！张艺谋、易烊千玺、王一博等参与……,文化
http://www.chinanews.com/ty/2023/07-14/10043348.shtml,7-14 22:00,第22届环湖赛最长赛段结束：意大利车手险胜对手夺冠,体育
http://www.chinanews.com/sh/2023/07-14/10043334.shtml,7-14 22:00,西工大团队在“涉水视觉”方面研究取得重要进展,社会
http://www.chinanews.com/ty/shipin/cns-d/2023/07-14/news964762.shtml,7-14 22:00,2023全国帆船冠军赛在辽宁大连开赛,视频
http://www.chinanews.com/ty/shipin/cns-d/2023/07-14/news964733.shtml,7-14 19:12,“听见梦想的声音”歌曲陆续上线 《哎呀蓉宝》熊猫视角打开大运精神,视频
http://www.chinanews.com/gj/shipin/cns-d/2023/07-14/news964732.shtml,7-14 19:10,ChatGPT开发者OpenAI被美联邦贸易委员会调查,视频
http://www.chinanews.com/gj/shipin/cns-d/2023/07-14/news964731.shtml,7-14 19:10,60年首次！好莱坞编剧演员将联手罢工：要后期分红，关切AI复制表演,视频
http://www.chinanews.com/gj/shipin/cns-d/2023/07-14/news964730.shtml,7-14 19:09,印尼外长：印太地区不能成为下一个冲突之地,视频
http://www.chinanews.com/cj/2023/07-14/10043186.shtml,7-14 19:08,威飒上市一周年暨科技版上市音乐会，奏响高雅乐章,财经
http://www.chinanews.com/gj/shipin/cns-d/2023/07-14/news964728.shtml,7-14 19:08,俄“原子城”传出爆炸声！当地官员：乌克兰无人机坠落,视频
http://www.chinanews.com/gn/2023/07-14/10043198.shtml,7-14 19:07,【大国新村：沿着总书记的足迹】福建武平：“林改第一县”的绿色振兴,时政
http://www.chinanews.com/sh/shipin/cns/2023/07-14/news964727.shtml,7-14 19:06,【聚焦中国高质量发展】百年建筑“焕新” 北京如何做好文物活化利用？,视频
http://www.chinanews.com/gn/shipin/cns-d/2023/07-14/news964726.shtml,7-14 19:05,日本用800亿日元补贴福岛涉渔产业 中方：若非心虚为何用“补偿费”息事宁人？,视频
http://www.chinanews.com/cj/2023/07-14/10043184.shtml,7-14 19:04,小米通讯在上交所成功发行短期公司债券 技术赋能支持智能制造产业高质量发展,财经
http://www.chinanews.com/mil/shipin/cns-d/2023/07-14/news964725.shtml,7-14 19:04,国防部：星河璀璨 不容黩武者散布硝烟、鼓动军备竞赛,视频
http://www.chinanews.com/cj/2023/07-14/10043183.shtml,7-14 19:03,当AGI遇上能源企业，会碰撞出什么样的火花？,财经
http://www.chinanews.com/gn/shipin/cns-d/2023/07-14/news964724.shtml,7-14 19:02,《领事保护与协助条例》对今后开展领事保护与协助工作有何重要意义？外交部回应,视频
http://www.chinanews.com/gn/shipin/2023/07-14/news964734.shtml,7-14 19:01,“学习贯彻党的二十大精神”思政微课堂 新时代新征程中国共产党人的使命任务,视频
http://www.chinanews.com/cj/2023/07-14/10043161.shtml,7-14 19:01,乡约福建：永定6000亩芙蓉李迎来丰收季,财经
